Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)"
2/1/2024 9:39:19 AM,-9.039378E-09
2/1/2024 9:39:19 AM,NaN
2/1/2024 9:39:19 AM,-3.501907E-09
2/1/2024 9:39:20 AM,-3.803653E-09
2/1/2024 9:39:20 AM,-8.847312E-09
2/1/2024 9:39:20 AM,-5.817965E-09
2/1/2024 9:39:20 AM,-7.012793E-09
2/1/2024 9:39:20 AM,-7.081101E-09
2/1/2024 9:39:20 AM,-4.588883E-09
2/1/2024 9:39:20 AM,-8.888708E-09
2/1/2024 9:39:20 AM,-7.49159E-09
2/1/2024 9:39:20 AM,NaN
2/1/2024 9:39:20 AM,-3.777695E-09
2/1/2024 9:39:20 AM,-6.917655E-09
2/1/2024 9:39:20 AM,-7.421007E-09
2/1/2024 9:39:20 AM,-9.020178E-09
2/1/2024 9:39:20 AM,-7.441105E-09
2/1/2024 9:39:20 AM,-5.846899E-09
2/1/2024 9:39:20 AM,-8.742775E-09
2/1/2024 9:39:21 AM,NaN
2/1/2024 9:39:21 AM,-6.344703E-09
2/1/2024 9:39:21 AM,NaN
2/1/2024 9:39:21 AM,-9.223813E-09
2/1/2024 9:39:21 AM,-9.09368E-09
2/1/2024 9:39:21 AM,-7.198252E-09
2/1/2024 9:39:21 AM,NaN
2/1/2024 9:39:21 AM,-7.895805E-09
2/1/2024 9:39:21 AM,-7.836418E-09
2/1/2024 9:39:21 AM,-5.688779E-09
2/1/2024 9:39:21 AM,-9.315715E-09
2/1/2024 9:39:21 AM,-8.975241E-09
2/1/2024 9:39:21 AM,-8.888855E-09
2/1/2024 9:39:21 AM,-5.922693E-09
2/1/2024 9:39:21 AM,-7.563096E-09
2/1/2024 9:39:21 AM,-4.257714E-09
2/1/2024 9:39:21 AM,NaN
2/1/2024 9:39:22 AM,-6.547139E-09
2/1/2024 9:39:22 AM,NaN
2/1/2024 9:39:22 AM,-9.155296E-09
2/1/2024 9:39:22 AM,-7.071347E-09
2/1/2024 9:39:22 AM,-7.96749E-09
2/1/2024 9:39:22 AM,-7.51908E-09
2/1/2024 9:39:22 AM,NaN
2/1/2024 9:39:22 AM,NaN
2/1/2024 9:39:22 AM,-4.869197E-09
2/1/2024 9:39:22 AM,-5.897306E-09
2/1/2024 9:39:22 AM,-6.577927E-09
2/1/2024 9:39:22 AM,-5.862266E-09
2/1/2024 9:39:22 AM,-5.936152E-09
2/1/2024 9:39:22 AM,-8.637746E-09
2/1/2024 9:39:22 AM,-4.516455E-09
2/1/2024 9:39:22 AM,-3.831551E-09
2/1/2024 9:39:22 AM,-8.046031E-09
2/1/2024 9:39:22 AM,-6.406618E-09
2/1/2024 9:39:22 AM,-9.59119E-09
2/1/2024 9:39:22 AM,-8.476778E-09
2/1/2024 9:39:22 AM,-7.487124E-09
2/1/2024 9:39:22 AM,-5.12089E-09
2/1/2024 9:39:22 AM,-7.337548E-09
2/1/2024 9:39:23 AM,-4.596857E-09
2/1/2024 9:39:23 AM,-5.903427E-09
2/1/2024 9:39:23 AM,-7.728271E-09
2/1/2024 9:39:23 AM,-5.833617E-09
2/1/2024 9:39:23 AM,-7.54486E-09
2/1/2024 9:39:23 AM,-6.450442E-09
2/1/2024 9:39:23 AM,-5.829042E-09
2/1/2024 9:39:23 AM,-6.319512E-09
2/1/2024 9:39:23 AM,-4.246611E-09
2/1/2024 9:39:23 AM,NaN
2/1/2024 9:39:23 AM,-6.736891E-09
2/1/2024 9:39:23 AM,-7.723245E-09
2/1/2024 9:39:24 AM,-6.617866E-09
2/1/2024 9:39:24 AM,-9.298165E-09
2/1/2024 9:39:24 AM,-8.788664E-09
2/1/2024 9:39:24 AM,NaN
2/1/2024 9:39:24 AM,-6.160642E-09
2/1/2024 9:39:24 AM,-8.782489E-09
2/1/2024 9:39:24 AM,-7.186372E-09
2/1/2024 9:39:24 AM,-7.608621E-09
2/1/2024 9:39:24 AM,-8.749463E-09
2/1/2024 9:39:24 AM,-7.716701E-09
2/1/2024 9:39:24 AM,-7.173623E-09
2/1/2024 9:39:24 AM,-6.92417E-09
2/1/2024 9:39:24 AM,-8.754786E-09
2/1/2024 9:39:24 AM,-8.946443E-09
2/1/2024 9:39:24 AM,-9.602793E-09
2/1/2024 9:39:24 AM,-7.249231E-09
2/1/2024 9:39:24 AM,-8.09963E-09
2/1/2024 9:39:24 AM,-7.79169E-09
2/1/2024 9:39:24 AM,-7.200448E-09
2/1/2024 9:39:24 AM,-7.536036E-09
2/1/2024 9:39:24 AM,-4.694672E-09
2/1/2024 9:39:24 AM,-8.295221E-09
2/1/2024 9:39:25 AM,NaN
2/1/2024 9:39:25 AM,-9.629093E-09
2/1/2024 9:39:25 AM,-6.984275E-09
2/1/2024 9:39:25 AM,-6.420576E-09
2/1/2024 9:39:25 AM,NaN
2/1/2024 9:39:25 AM,NaN
2/1/2024 9:39:25 AM,-5.4508E-09
2/1/2024 9:39:25 AM,-8.733243E-09
2/1/2024 9:39:25 AM,NaN
2/1/2024 9:39:25 AM,-5.862223E-09
2/1/2024 9:39:25 AM,NaN
2/1/2024 9:39:25 AM,-9.080436E-09
2/1/2024 9:39:25 AM,-9.036963E-09
2/1/2024 9:39:25 AM,-8.02687E-09
2/1/2024 9:39:25 AM,-6.894797E-09
2/1/2024 9:39:25 AM,-9.7221E-09
2/1/2024 9:39:25 AM,-5.823197E-09
2/1/2024 9:39:25 AM,-7.429469E-09
2/1/2024 9:39:25 AM,-9.760192E-09
2/1/2024 9:39:26 AM,-4.366185E-09
2/1/2024 9:39:26 AM,-8.815076E-09
2/1/2024 9:39:26 AM,-5.799533E-09
2/1/2024 9:39:26 AM,-8.161844E-09
2/1/2024 9:39:26 AM,-4.994556E-09
2/1/2024 9:39:26 AM,-6.736918E-09
2/1/2024 9:39:26 AM,-8.362522E-09
2/1/2024 9:39:26 AM,-7.09212E-09
2/1/2024 9:39:26 AM,NaN
2/1/2024 9:39:26 AM,-5.877638E-09
2/1/2024 9:39:26 AM,-7.481312E-09
2/1/2024 9:39:26 AM,NaN
2/1/2024 9:39:26 AM,-4.364031E-09
2/1/2024 9:39:26 AM,-7.418781E-09
2/1/2024 9:39:27 AM,-3.067206E-09
2/1/2024 9:39:27 AM,NaN
2/1/2024 9:39:27 AM,-7.394149E-09
2/1/2024 9:39:27 AM,-5.301506E-09
2/1/2024 9:39:27 AM,-3.974336E-09
2/1/2024 9:39:27 AM,NaN
2/1/2024 9:39:27 AM,-5.572251E-09
2/1/2024 9:39:27 AM,-4.791898E-09
2/1/2024 9:39:27 AM,-6.739068E-09
2/1/2024 9:39:27 AM,-7.757547E-09
2/1/2024 9:39:27 AM,-8.094094E-09
2/1/2024 9:39:27 AM,-6.131109E-09
2/1/2024 9:39:27 AM,-9.091057E-09
2/1/2024 9:39:27 AM,-5.24749E-09
2/1/2024 9:39:27 AM,NaN
2/1/2024 9:39:28 AM,-4.715014E-09
2/1/2024 9:39:28 AM,NaN
2/1/2024 9:39:28 AM,-7.661367E-09
2/1/2024 9:39:28 AM,-9.52903E-09
2/1/2024 9:39:28 AM,-7.904728E-09
2/1/2024 9:39:28 AM,-8.642759E-09
2/1/2024 9:39:28 AM,-8.176445E-09
2/1/2024 9:39:28 AM,NaN
2/1/2024 9:39:28 AM,-9.366096E-09
2/1/2024 9:39:28 AM,-4.624084E-09
2/1/2024 9:39:28 AM,-4.327788E-09
2/1/2024 9:39:28 AM,NaN
2/1/2024 9:39:28 AM,-4.911799E-09
2/1/2024 9:39:28 AM,NaN
2/1/2024 9:39:28 AM,-8.354504E-09
2/1/2024 9:39:28 AM,-5.319925E-09
2/1/2024 9:39:28 AM,-7.559614E-09
2/1/2024 9:39:28 AM,-9.070965E-09
2/1/2024 9:39:28 AM,-5.802816E-09
2/1/2024 9:39:28 AM,-7.87543E-09
2/1/2024 9:39:29 AM,-4.761546E-09
2/1/2024 9:39:29 AM,-9.468284E-09
2/1/2024 9:39:29 AM,-8.817309E-09
2/1/2024 9:39:29 AM,-9.148198E-09
2/1/2024 9:39:29 AM,-6.691879E-09
2/1/2024 9:39:29 AM,-4.049354E-09
2/1/2024 9:39:29 AM,-8.356224E-09
2/1/2024 9:39:29 AM,-8.690121E-09
2/1/2024 9:39:29 AM,NaN
2/1/2024 9:39:29 AM,NaN
2/1/2024 9:39:29 AM,-8.227995E-09
2/1/2024 9:39:29 AM,-6.430709E-09
2/1/2024 9:39:29 AM,-8.359635E-09
2/1/2024 9:39:29 AM,-5.090711E-09
2/1/2024 9:39:29 AM,NaN
2/1/2024 9:39:29 AM,-7.901463E-09
2/1/2024 9:39:29 AM,-3.78135E-09
2/1/2024 9:39:29 AM,-8.219653E-09
2/1/2024 9:39:29 AM,-7.331683E-09
2/1/2024 9:39:30 AM,-8.441576E-09
2/1/2024 9:39:30 AM,NaN
2/1/2024 9:39:30 AM,-7.608588E-09
2/1/2024 9:39:30 AM,-9.810893E-09
2/1/2024 9:39:30 AM,-9.564238E-09
2/1/2024 9:39:30 AM,NaN
2/1/2024 9:39:30 AM,-4.715532E-09
2/1/2024 9:39:30 AM,-8.260189E-09
2/1/2024 9:39:30 AM,-8.478168E-09
2/1/2024 9:39:30 AM,-4.230671E-09
2/1/2024 9:39:30 AM,-8.378568E-09
2/1/2024 9:39:30 AM,-8.015244E-09
2/1/2024 9:39:30 AM,-7.828012E-09
2/1/2024 9:39:30 AM,-3.26093E-09
2/1/2024 9:39:30 AM,-6.461288E-09
2/1/2024 9:39:30 AM,NaN
2/1/2024 9:39:30 AM,NaN
2/1/2024 9:39:30 AM,-3.643885E-09
2/1/2024 9:39:30 AM,-9.30828E-09
2/1/2024 9:39:30 AM,-8.318516E-09
2/1/2024 9:39:30 AM,-4.68905E-09
2/1/2024 9:39:31 AM,NaN
2/1/2024 9:39:31 AM,NaN
2/1/2024 9:39:31 AM,-7.546936E-09
2/1/2024 9:39:31 AM,NaN
2/1/2024 9:39:31 AM,-9.471194E-09
2/1/2024 9:39:31 AM,-6.038253E-09
2/1/2024 9:39:31 AM,NaN
2/1/2024 9:39:31 AM,-7.227749E-09
2/1/2024 9:39:31 AM,-8.727799E-09
2/1/2024 9:39:31 AM,-8.397015E-09
2/1/2024 9:39:31 AM,-6.69346E-09
2/1/2024 9:39:31 AM,-8.672551E-09
2/1/2024 9:39:31 AM,-6.062089E-09
2/1/2024 9:39:31 AM,-7.305752E-09
2/1/2024 9:39:31 AM,-6.491918E-09
2/1/2024 9:39:31 AM,NaN
2/1/2024 9:39:31 AM,-6.469279E-09
2/1/2024 9:39:31 AM,-3.493424E-09
2/1/2024 9:39:31 AM,-9.021989E-09
2/1/2024 9:39:32 AM,-8.399839E-09
2/1/2024 9:39:32 AM,NaN
2/1/2024 9:39:32 AM,-3.683372E-09
2/1/2024 9:39:32 AM,-6.361514E-09
2/1/2024 9:39:32 AM,-7.983321E-09
2/1/2024 9:39:32 AM,-6.63181E-09
2/1/2024 9:39:32 AM,NaN
2/1/2024 9:39:32 AM,-6.51721E-09
2/1/2024 9:39:32 AM,-8.229343E-09
2/1/2024 9:39:32 AM,-8.984366E-09
2/1/2024 9:39:32 AM,-8.271074E-09
2/1/2024 9:39:32 AM,NaN
2/1/2024 9:39:32 AM,-5.035852E-09
2/1/2024 9:39:32 AM,-7.928975E-09
2/1/2024 9:39:32 AM,-8.558966E-09
2/1/2024 9:39:32 AM,-5.759564E-09
2/1/2024 9:39:32 AM,-7.483687E-09
2/1/2024 9:39:32 AM,-7.325077E-09
2/1/2024 9:39:32 AM,-9.137377E-09
2/1/2024 9:39:32 AM,-1.042667E-08
2/1/2024 9:39:32 AM,-4.598776E-09
2/1/2024 9:39:32 AM,-6.15369E-09
2/1/2024 9:39:32 AM,-6.964162E-09
2/1/2024 9:39:33 AM,-7.539215E-09
2/1/2024 9:39:33 AM,-8.454899E-09
2/1/2024 9:39:33 AM,-4.399207E-09
2/1/2024 9:39:33 AM,NaN
2/1/2024 9:39:33 AM,-6.079495E-09
2/1/2024 9:39:33 AM,-8.570288E-09
2/1/2024 9:39:33 AM,-6.761602E-09
2/1/2024 9:39:33 AM,-8.113466E-09
2/1/2024 9:39:33 AM,-9.817522E-09
2/1/2024 9:39:33 AM,-6.222186E-09
2/1/2024 9:39:33 AM,-6.694333E-09
2/1/2024 9:39:33 AM,-5.381226E-09
2/1/2024 9:39:33 AM,-4.932715E-09
2/1/2024 9:39:33 AM,-4.97666E-09
2/1/2024 9:39:33 AM,-3.920559E-09
2/1/2024 9:39:33 AM,-6.760183E-09
2/1/2024 9:39:33 AM,-8.206877E-09
2/1/2024 9:39:33 AM,-4.999459E-09
2/1/2024 9:39:34 AM,-7.4078E-09
2/1/2024 9:39:34 AM,-8.040279E-09
2/1/2024 9:39:34 AM,-5.223603E-09
2/1/2024 9:39:34 AM,-5.091843E-09
2/1/2024 9:39:34 AM,-8.222599E-09
2/1/2024 9:39:34 AM,-8.889876E-09
2/1/2024 9:39:34 AM,-3.245779E-09
2/1/2024 9:39:34 AM,-3.729497E-09
2/1/2024 9:39:34 AM,-7.92739E-09
2/1/2024 9:39:34 AM,NaN
2/1/2024 9:39:34 AM,-9.15559E-09
2/1/2024 9:39:34 AM,-5.462298E-09
2/1/2024 9:39:34 AM,-9.634276E-09
2/1/2024 9:39:34 AM,-7.526327E-09
2/1/2024 9:39:35 AM,-8.478937E-09
2/1/2024 9:39:35 AM,-4.281131E-09
2/1/2024 9:39:35 AM,NaN
2/1/2024 9:39:35 AM,-4.647236E-09
2/1/2024 9:39:35 AM,-7.297643E-09
2/1/2024 9:39:35 AM,-7.737539E-09
2/1/2024 9:39:35 AM,-8.016388E-09
2/1/2024 9:39:35 AM,-9.27596E-09
2/1/2024 9:39:35 AM,NaN
2/1/2024 9:39:35 AM,-4.228087E-09
2/1/2024 9:39:35 AM,-6.602631E-09
2/1/2024 9:39:35 AM,NaN
2/1/2024 9:39:35 AM,NaN
2/1/2024 9:39:35 AM,-5.907001E-09
2/1/2024 9:39:35 AM,-6.861425E-09
2/1/2024 9:39:36 AM,-7.880912E-09
2/1/2024 9:39:36 AM,-7.687354E-09
2/1/2024 9:39:36 AM,-1.200053E-08
2/1/2024 9:39:36 AM,-7.55112E-09
2/1/2024 9:39:36 AM,-8.890952E-09
2/1/2024 9:39:36 AM,-7.248246E-09
2/1/2024 9:39:36 AM,NaN
2/1/2024 9:39:36 AM,-1.047732E-08
2/1/2024 9:39:36 AM,-3.546574E-09
2/1/2024 9:39:36 AM,-6.135679E-09
2/1/2024 9:39:36 AM,-4.399809E-09
2/1/2024 9:39:36 AM,NaN
2/1/2024 9:39:36 AM,-7.776444E-09
2/1/2024 9:39:36 AM,-5.630069E-09
2/1/2024 9:39:36 AM,-6.331009E-09
2/1/2024 9:39:36 AM,-7.965384E-09
2/1/2024 9:39:36 AM,-2.884578E-09
2/1/2024 9:39:36 AM,-8.909222E-09
2/1/2024 9:39:37 AM,-7.747645E-09
2/1/2024 9:39:37 AM,-8.399668E-09
2/1/2024 9:39:37 AM,-9.232631E-09
2/1/2024 9:39:37 AM,-9.350674E-09
2/1/2024 9:39:37 AM,-1.019739E-08
2/1/2024 9:39:37 AM,NaN
2/1/2024 9:39:37 AM,-8.324165E-09
2/1/2024 9:39:37 AM,NaN
2/1/2024 9:39:37 AM,-9.810749E-09
2/1/2024 9:39:37 AM,-6.127338E-09
2/1/2024 9:39:37 AM,-7.209115E-09
2/1/2024 9:39:37 AM,-6.629293E-09
2/1/2024 9:39:37 AM,NaN
2/1/2024 9:39:37 AM,-7.805389E-09
2/1/2024 9:39:37 AM,NaN
2/1/2024 9:39:37 AM,-4.993129E-09
2/1/2024 9:39:37 AM,-7.182653E-09
2/1/2024 9:39:37 AM,-7.484441E-09
2/1/2024 9:39:38 AM,NaN
2/1/2024 9:39:38 AM,NaN
2/1/2024 9:39:38 AM,-3.004558E-09
2/1/2024 9:39:38 AM,-7.971366E-09
2/1/2024 9:39:38 AM,-5.94597E-09
2/1/2024 9:39:38 AM,-7.993214E-09
2/1/2024 9:39:38 AM,-7.856104E-09
2/1/2024 9:39:38 AM,-9.286634E-09
2/1/2024 9:39:38 AM,-6.56974E-09
2/1/2024 9:39:38 AM,-7.06608E-09
2/1/2024 9:39:38 AM,-7.166572E-09
2/1/2024 9:39:38 AM,-6.858142E-09
2/1/2024 9:39:38 AM,NaN
2/1/2024 9:39:38 AM,-6.817625E-09
2/1/2024 9:39:38 AM,NaN
2/1/2024 9:39:38 AM,-4.622891E-09
2/1/2024 9:39:38 AM,-7.131521E-09
2/1/2024 9:39:38 AM,NaN
2/1/2024 9:39:38 AM,-3.335125E-09
2/1/2024 9:39:39 AM,-2.839776E-09
2/1/2024 9:39:39 AM,-9.063426E-09
2/1/2024 9:39:39 AM,-5.593349E-09
2/1/2024 9:39:39 AM,-7.113127E-09
2/1/2024 9:39:39 AM,-6.283495E-09
2/1/2024 9:39:39 AM,-7.319314E-09
2/1/2024 9:39:39 AM,-7.196863E-09
2/1/2024 9:39:39 AM,-4.43039E-09
2/1/2024 9:39:39 AM,-6.812404E-09
2/1/2024 9:39:39 AM,-6.617868E-09
2/1/2024 9:39:39 AM,-7.06968E-09
2/1/2024 9:39:39 AM,-8.798583E-09
2/1/2024 9:39:39 AM,-9.688102E-09
2/1/2024 9:39:39 AM,-6.031299E-09
2/1/2024 9:39:39 AM,-3.706312E-09
2/1/2024 9:39:39 AM,-4.109639E-09
2/1/2024 9:39:39 AM,-9.452643E-09
2/1/2024 9:39:40 AM,-6.484257E-09
2/1/2024 9:39:40 AM,-9.065083E-09
2/1/2024 9:39:40 AM,-7.815856E-09
2/1/2024 9:39:40 AM,-4.282105E-09
2/1/2024 9:39:40 AM,-9.008152E-09
2/1/2024 9:39:40 AM,-5.835077E-09
2/1/2024 9:39:40 AM,NaN
2/1/2024 9:39:40 AM,-9.410653E-09
2/1/2024 9:39:40 AM,-6.427268E-09
2/1/2024 9:39:40 AM,-8.554196E-09
2/1/2024 9:39:40 AM,-9.220284E-09
2/1/2024 9:39:40 AM,-8.307681E-09
2/1/2024 9:39:40 AM,-6.076802E-09
2/1/2024 9:39:40 AM,-9.717775E-09
2/1/2024 9:39:41 AM,-4.399318E-09
2/1/2024 9:39:41 AM,-7.494907E-09
2/1/2024 9:39:41 AM,-3.886891E-09
2/1/2024 9:39:41 AM,NaN
2/1/2024 9:39:41 AM,-7.998402E-09
2/1/2024 9:39:41 AM,-3.865896E-09
2/1/2024 9:39:41 AM,-8.918972E-09
2/1/2024 9:39:41 AM,NaN
2/1/2024 9:39:41 AM,-6.742819E-09
2/1/2024 9:39:41 AM,-7.815228E-09
2/1/2024 9:39:41 AM,-9.964529E-09
2/1/2024 9:39:41 AM,-3.651367E-09
2/1/2024 9:39:41 AM,NaN
2/1/2024 9:39:41 AM,-8.054608E-09
2/1/2024 9:39:41 AM,-5.038717E-09
2/1/2024 9:39:41 AM,-8.162423E-09
2/1/2024 9:39:41 AM,NaN
2/1/2024 9:39:41 AM,-7.373339E-09
2/1/2024 9:39:41 AM,NaN
2/1/2024 9:39:42 AM,-8.077883E-09
2/1/2024 9:39:42 AM,-9.233871E-09
2/1/2024 9:39:42 AM,-3.994784E-09
2/1/2024 9:39:42 AM,-7.665434E-09
2/1/2024 9:39:42 AM,-6.949918E-09
2/1/2024 9:39:42 AM,-6.644131E-09
2/1/2024 9:39:42 AM,-9.13646E-09
2/1/2024 9:39:42 AM,-8.099518E-09
2/1/2024 9:39:42 AM,-9.690607E-09
2/1/2024 9:39:42 AM,NaN
2/1/2024 9:39:42 AM,-2.80147E-09
2/1/2024 9:39:42 AM,-3.772981E-09
2/1/2024 9:39:42 AM,-9.595872E-09
2/1/2024 9:39:42 AM,-3.493473E-09
2/1/2024 9:39:42 AM,-6.916693E-09
2/1/2024 9:39:43 AM,-6.175239E-09
2/1/2024 9:39:43 AM,-7.971308E-09
2/1/2024 9:39:43 AM,-6.566369E-09
2/1/2024 9:39:43 AM,NaN
2/1/2024 9:39:43 AM,-4.828063E-09
2/1/2024 9:39:43 AM,-7.141738E-09
2/1/2024 9:39:43 AM,-6.238877E-09
2/1/2024 9:39:43 AM,NaN
2/1/2024 9:39:43 AM,NaN
2/1/2024 9:39:43 AM,-8.233958E-09
2/1/2024 9:39:43 AM,-8.092761E-09
2/1/2024 9:39:43 AM,-6.324475E-09
2/1/2024 9:39:43 AM,-9.069267E-09
2/1/2024 9:39:43 AM,-9.878653E-09
2/1/2024 9:39:43 AM,-3.983668E-09
2/1/2024 9:39:43 AM,-3.405585E-09
2/1/2024 9:39:43 AM,-6.465666E-09
2/1/2024 9:39:43 AM,NaN
2/1/2024 9:39:43 AM,NaN
2/1/2024 9:39:43 AM,-5.65906E-09
2/1/2024 9:39:43 AM,-4.916591E-09
2/1/2024 9:39:43 AM,-7.285203E-09
2/1/2024 9:39:43 AM,-7.386798E-09
2/1/2024 9:39:43 AM,-8.180685E-09
2/1/2024 9:39:44 AM,NaN
2/1/2024 9:39:44 AM,NaN
2/1/2024 9:39:44 AM,-6.725918E-09
2/1/2024 9:39:44 AM,-4.240347E-09
2/1/2024 9:39:44 AM,-6.79752E-09
2/1/2024 9:39:44 AM,-6.748529E-09
2/1/2024 9:39:44 AM,-4.55922E-09
2/1/2024 9:39:44 AM,-8.356102E-09
2/1/2024 9:39:44 AM,NaN
2/1/2024 9:39:44 AM,-8.21142E-09
2/1/2024 9:39:44 AM,-7.917237E-09
2/1/2024 9:39:44 AM,-8.338272E-09
2/1/2024 9:39:44 AM,NaN
2/1/2024 9:39:44 AM,-8.364918E-09
2/1/2024 9:39:44 AM,-6.71373E-09
2/1/2024 9:39:44 AM,-7.950079E-09
2/1/2024 9:39:44 AM,-5.98342E-09
2/1/2024 9:39:45 AM,-4.344451E-09
2/1/2024 9:39:45 AM,NaN
2/1/2024 9:39:45 AM,-9.098248E-09
2/1/2024 9:39:45 AM,-5.327461E-09
2/1/2024 9:39:45 AM,-6.772256E-09
2/1/2024 9:39:45 AM,NaN
2/1/2024 9:39:45 AM,NaN
2/1/2024 9:39:45 AM,-9.187259E-09
2/1/2024 9:39:45 AM,-7.215915E-09
2/1/2024 9:39:45 AM,NaN
2/1/2024 9:39:45 AM,-5.701649E-09
2/1/2024 9:39:45 AM,-7.496712E-09
2/1/2024 9:39:45 AM,NaN
2/1/2024 9:39:45 AM,-7.807873E-09
2/1/2024 9:39:45 AM,-7.664715E-09
2/1/2024 9:39:45 AM,-6.419126E-09
2/1/2024 9:39:45 AM,-3.035336E-09
2/1/2024 9:39:45 AM,-8.052895E-09
2/1/2024 9:39:45 AM,-4.433065E-09
2/1/2024 9:39:45 AM,-5.620142E-09
2/1/2024 9:39:46 AM,-7.804696E-09
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,-8.593675E-09
2/1/2024 9:39:46 AM,-8.018477E-09
2/1/2024 9:39:46 AM,-8.225052E-09
2/1/2024 9:39:46 AM,-9.432378E-09
2/1/2024 9:39:46 AM,-7.609181E-09
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,-5.787863E-09
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,-8.260449E-09
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,-7.993156E-09
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,-7.45171E-09
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,NaN
2/1/2024 9:39:46 AM,-8.635274E-09
2/1/2024 9:39:46 AM,-4.740981E-09
2/1/2024 9:39:47 AM,-3.171278E-09
2/1/2024 9:39:47 AM,-7.518048E-09
2/1/2024 9:39:47 AM,-6.941536E-09
2/1/2024 9:39:47 AM,-5.334221E-09
2/1/2024 9:39:47 AM,-5.92586E-09
2/1/2024 9:39:47 AM,-8.976941E-09
2/1/2024 9:39:47 AM,-7.0327E-09
2/1/2024 9:39:47 AM,-6.652061E-09
2/1/2024 9:39:47 AM,-7.686453E-09
2/1/2024 9:39:47 AM,-9.561487E-09
2/1/2024 9:39:47 AM,NaN
2/1/2024 9:39:47 AM,NaN
2/1/2024 9:39:47 AM,NaN
2/1/2024 9:39:47 AM,-7.50839E-09
2/1/2024 9:39:47 AM,-6.559E-09
2/1/2024 9:39:47 AM,-3.974187E-09
2/1/2024 9:39:47 AM,-4.101266E-09
2/1/2024 9:39:48 AM,-9.697506E-09
2/1/2024 9:39:48 AM,-4.088287E-09
2/1/2024 9:39:48 AM,-7.689783E-09
2/1/2024 9:39:48 AM,NaN
2/1/2024 9:39:48 AM,NaN
2/1/2024 9:39:48 AM,-9.144312E-09
2/1/2024 9:39:48 AM,-8.718223E-09
2/1/2024 9:39:48 AM,-7.694001E-09
2/1/2024 9:39:48 AM,-9.188904E-09
2/1/2024 9:39:48 AM,NaN
2/1/2024 9:39:48 AM,-4.40999E-09
2/1/2024 9:39:48 AM,NaN
2/1/2024 9:39:49 AM,-4.409856E-09
2/1/2024 9:39:49 AM,-8.261085E-09
2/1/2024 9:39:49 AM,-9.053529E-09
2/1/2024 9:39:49 AM,-4.528357E-09
2/1/2024 9:39:49 AM,-6.98184E-09
2/1/2024 9:39:49 AM,-5.742586E-09
2/1/2024 9:39:49 AM,-3.973295E-09
2/1/2024 9:39:49 AM,-5.429774E-09
2/1/2024 9:39:49 AM,-6.852048E-09
2/1/2024 9:39:49 AM,-4.274292E-09
2/1/2024 9:39:49 AM,-7.695649E-09
2/1/2024 9:39:49 AM,-7.666971E-09
2/1/2024 9:39:49 AM,NaN
2/1/2024 9:39:49 AM,NaN
2/1/2024 9:39:49 AM,-8.763656E-09
2/1/2024 9:39:49 AM,-6.368065E-09
2/1/2024 9:39:49 AM,-7.534557E-09
2/1/2024 9:39:49 AM,-7.783655E-09
2/1/2024 9:39:49 AM,-6.14303E-09
2/1/2024 9:39:49 AM,-7.536852E-09
2/1/2024 9:39:50 AM,-8.049581E-09
2/1/2024 9:39:50 AM,-8.490433E-09
2/1/2024 9:39:50 AM,-4.032444E-09
2/1/2024 9:39:50 AM,-7.36769E-09
2/1/2024 9:39:50 AM,-4.726827E-09
2/1/2024 9:39:50 AM,-5.013829E-09
2/1/2024 9:39:50 AM,-5.413127E-09
2/1/2024 9:39:50 AM,NaN
2/1/2024 9:39:50 AM,-7.178828E-09
2/1/2024 9:39:50 AM,-7.855102E-09
2/1/2024 9:39:50 AM,-9.38243E-09
2/1/2024 9:39:50 AM,-6.267058E-09
2/1/2024 9:39:50 AM,-6.731755E-09
2/1/2024 9:39:50 AM,NaN
2/1/2024 9:39:50 AM,-7.057467E-09
2/1/2024 9:39:50 AM,NaN
2/1/2024 9:39:50 AM,-7.171402E-09
2/1/2024 9:39:50 AM,-4.075159E-09
2/1/2024 9:39:51 AM,-7.905663E-09
2/1/2024 9:39:51 AM,NaN
2/1/2024 9:39:51 AM,-6.859198E-09
2/1/2024 9:39:51 AM,NaN
2/1/2024 9:39:51 AM,-6.491805E-09
2/1/2024 9:39:51 AM,NaN
2/1/2024 9:39:51 AM,NaN
2/1/2024 9:39:51 AM,-6.405222E-09
2/1/2024 9:39:51 AM,-6.537874E-09
2/1/2024 9:39:51 AM,-8.110832E-09
2/1/2024 9:39:51 AM,-6.023608E-09
2/1/2024 9:39:51 AM,NaN
2/1/2024 9:39:51 AM,-9.039499E-09
2/1/2024 9:39:51 AM,-4.465199E-09
2/1/2024 9:39:51 AM,-4.452676E-09
2/1/2024 9:39:51 AM,-8.19343E-09
2/1/2024 9:39:51 AM,-6.656192E-09
2/1/2024 9:39:52 AM,-6.294739E-09
2/1/2024 9:39:52 AM,-7.717404E-09
2/1/2024 9:39:52 AM,-8.249703E-09
